CITY_CODE,STATE,NUM_PARTICIPANTS,NATURAL_SCIENCES_SCORE_AVG,HUMANITIES_SCORE_AVG,LANGUAGES_SCORE_AVG,MATH_SCORE_AVG,ESSAY_SCORE_AVG,OVERALL_SCORE_AVG,CITY,FAMILY_INCOME_SM_AVG,CLUSTER
2312007,CE,878,491.7654897494305,496.2541002277904,486.3865603644648,496.7141230068337,491.3667425968109,492.49740318906606,SANTANA DO ACARAÚ,0.8729641693811075,1
2312106,CE,239,481.8916317991632,475.3012552301256,471.5171548117155,480.5196652719665,417.489539748954,465.3438493723849,SANTANA DO CARIRI,0.6630747126436781,0
2312205,CE,1054,487.2602466793169,493.0360531309298,482.0193548387097,493.6055028462998,492.865275142315,489.7572865275142,SANTA QUITÉRIA,0.813824419778002,0
2312304,CE,1700,499.6022941176471,503.0728235294118,492.7821764705882,505.8728823529412,527.2588235294118,505.7178,SÃO BENEDITO,0.9498827667057445,1
2312403,CE,1810,486.5402209944752,497.1834806629834,491.9608287292817,501.55657458563536,499.0055248618784,495.2493259668509,SÃO GONÇALO DO AMARANTE,0.9539355992844364,1
2312700,CE,630,491.6609523809525,510.934126984127,492.7060317460317,500.81555555555553,513.9047619047619,502.00428571428574,SENADOR POMPEU,0.8097956730769231,1
2312908,CE,7560,506.393373015873,517.7947751322752,505.9610052910053,524.1962301587301,531.9629629629629,517.2616693121693,SOBRAL,1.2311175241317545,1
2313005,CE,537,486.3309124767226,496.8893854748603,482.62029795158287,497.8918063314712,483.4264432029795,489.4317690875232,SOLONÓPOLE,0.8601895734597157,0
2313104,CE,1118,500.31422182468697,506.74123434704825,499.9586762075135,518.5046511627907,553.381037567084,515.7799642218247,TABULEIRO DO NORTE,0.9430188679245284,1
2313203,CE,831,482.8619735258724,482.23959085439225,474.0022864019254,484.9513838748496,485.10228640192537,481.831504211793,TAMBORIL,0.8193146417445483,0
2313302,CE,1432,491.096717877095,501.8638268156425,490.1295391061453,502.1415502793296,505.5586592178771,498.1580586592178,TAUÁ,0.925212539851222,1
2313351,CE,695,472.9142446043166,479.88589928057553,473.11971223021584,480.4874820143885,474.0719424460432,476.095856115108,TEJUÇUOCA,0.5921474358974359,0
2313401,CE,2450,496.4095918367347,504.6773877551021,493.96595918367353,510.16881632653065,519.1428571428571,504.8729224489797,TIANGUÁ,1.0327436958976288,1
2313500,CE,1057,478.31381267738885,490.3295175023652,482.4607379375592,488.511352885525,479.6594134342479,483.8549668874172,TRAIRI,0.744945567651633,0
2313609,CE,1054,499.030265654649,502.591935483871,496.97732447817833,503.034155597723,532.618595825427,506.85045540796966,UBAJARA,0.8959931798806479,1
2313807,CE,998,479.6231462925852,488.2380761523046,484.01783567134265,479.7299599198397,463.3066132264529,478.983126252505,URUBURETAMA,0.9309417040358744,0
2313906,CE,317,483.7611987381703,499.9485804416404,485.77728706624606,497.265930599369,496.0883280757098,492.5682649842272,URUOCA,0.7693798449612403,1
2313955,CE,939,493.3823216187433,497.57433439829606,486.2954206602769,499.2421725239617,516.0809371671992,498.5150372736954,VARJOTA,0.7635135135135135,1
2314003,CE,1451,485.6700206753962,488.073466574776,479.80213645761546,492.7394210889042,480.7443142660234,485.4058718125431,VÁRZEA ALEGRE,0.8310940499040307,0
2314102,CE,1704,487.0479460093897,496.0358568075117,485.855927230047,494.05399061032864,506.4201877934272,493.88278169014086,VIÇOSA DO CEARÁ,0.6953293736501079,1
2400109,RN,618,499.3333333333333,509.85080906148863,498.4705501618123,497.6210355987055,545.9223300970874,510.2396116504854,ACARI,1.3196829590488772,1
2400208,RN,2822,490.4670800850461,491.9662296243799,485.70910701630055,486.5766477675408,499.65272856130406,490.8743586109143,AÇU,1.0450682641404292,0
2400505,RN,718,498.0857938718663,500.4729805013927,487.7016713091922,491.4225626740948,521.6155988857938,499.8597214484679,ALEXANDRIA,0.8739270386266095,1
2400703,RN,707,492.1376237623762,484.25176803394623,485.2154172560113,477.0925035360679,486.67609618104666,485.0746817538897,ALTO DO RODRIGUES,1.100411946446962,0
2400802,RN,1312,482.7692835365854,483.1586890243902,476.3554115853659,476.6076219512194,468.4146341463415,477.4611280487805,ANGICOS,0.956498388829216,0
2401008,RN,1936,497.6793904958678,497.61229338842975,487.3126549586777,500.6738119834711,513.7809917355372,499.4118285123967,APODI,0.9640759592795616,1
2401107,RN,1075,486.7664186046512,488.0598139534884,489.3487441860465,483.8031627906977,473.693023255814,484.3342325581395,AREIA BRANCA,1.220918704560476,0
2401453,RN,781,488.118309859155,494.1624839948784,492.0280409731114,487.6911651728553,489.73111395646606,490.34622279129326,BARAÚNA,1.0621134020618557,0
2402006,RN,4271,511.7230156871927,518.2466401311168,504.10191992507606,512.8402481854367,527.2816670568953,514.8386981971436,CAICÓ,1.4163511808184603,1
2402204,RN,1581,487.95376344086026,490.0616065781151,483.3727387729285,478.5538266919671,471.20809614168246,482.23000632511065,CANGUARETAMA,1.066777566539924,0
2402303,RN,1485,485.8792592592592,483.0886195286195,478.5987205387205,477.5822222222222,480.3771043771044,481.1051851851852,CARAÚBAS,0.896511017838405,0
2402600,RN,2372,493.1218381112985,496.66193086003375,492.048018549747,490.7823355817875,492.8752107925801,493.0978667790893,CEARÁ-MIRIM,1.1425775587126703,1
2403103,RN,3001,501.0989670109963,508.4191602799067,500.0346884371877,496.5738420526491,517.6941019660113,504.7641519493503,CURRAIS NOVOS,1.1693835965359145,1
2403251,RN,5690,510.2117750439367,521.0808084358523,512.873567662566,514.8810369068541,518.4253075571178,515.4944991212653,PARNAMIRIM,1.6067061988018094,1
2403608,RN,1030,495.5982524271845,498.69077669902913,496.4545631067961,488.3855339805825,487.7281553398058,493.3714563106796,EXTREMOZ,1.1998381877022657,1
2404200,RN,1499,489.566310873916,492.5070713809206,490.4513008672448,486.42288192128086,490.0733822548365,489.80418945963976,GOIANINHA,1.1600973236009733,0
2404705,RN,420,479.4361904761905,480.6088095238096,479.7445238095239,476.8857142857143,492.04761904761904,481.7445714285715,IPANGUAÇU,0.992820945945946,0
2405603,RN,393,489.6386768447837,504.12061068702286,491.6687022900763,507.6396946564885,531.704834605598,504.9545038167938,JARDIM DE PIRANHAS,1.0100806451612905,1
2405801,RN,2157,485.7652294853964,490.1419100602689,481.367779323134,481.48182661103385,485.7394529439036,484.8992396847473,JOÃO CÂMARA,1.0808378196500672,0
2406106,RN,656,483.3984756097561,487.5291158536585,479.4771341463415,482.2682926829268,499.1463414634146,486.3638719512195,JUCURUTU,0.9503012048192772,0
2407005,RN,430,478.1216279069767,486.7186046511628,481.9111627906976,477.3813953488372,477.0697674418605,480.2405116279069,LUÍS GOMES,0.8980206540447504,0
2407104,RN,2249,500.3839039573143,503.2825700311249,497.4041796353935,495.035126722988,498.0346820809249,498.8280924855491,MACAÍBA,1.2012987012987013,1
2407203,RN,819,500.4056166056166,501.8339438339438,498.9047619047619,499.4200244200245,508.7912087912088,501.8711111111111,MACAU,1.3322916666666669,1
2408003,RN,12600,506.1506349206349,512.8299047619048,507.6505317460318,513.5132936507937,519.8730158730159,512.0034761904762,MOSSORÓ,1.5141928276810266,1
2408102,RN,37183,525.4532205577818,535.086359357771,524.69002501143,535.0528978296533,548.7782050937257,533.8121415700723,NATAL,1.7975021480299496,2
2408201,RN,393,491.6536895674301,488.6536895674301,488.4384223918575,484.55368956743,483.5623409669211,487.3723664122137,NÍSIA FLORESTA,1.1096638655462183,0
2408300,RN,1939,487.9947911294482,493.7850954100052,489.3611655492522,491.83027333677154,507.69468798349664,494.1332026817948,NOVA CRUZ,1.0769450800915332,1
2408904,RN,1603,500.9203992514037,511.233437305053,498.2771678103556,510.4129756706176,530.1060511540861,510.1900062383032,PARELHAS,1.1781094527363185,1
2409308,RN,1638,487.4839438339438,483.87130647130647,477.65512820512816,486.1602564102564,497.0940170940171,486.4529304029304,PATU,0.9282190429205722,0
2409407,RN,3194,496.7583907326237,501.9415779586725,493.2277082028804,497.1666249217282,534.0638697557921,504.6316343143394,PAU DOS FERROS,1.084069168506255,1
2410207,RN,466,483.84549356223175,484.9030042918455,481.0598712446352,477.2830472103004,502.6609442060086,485.9504721030042,PORTALEGRE,0.9142976588628764,0
2411056,RN,485,485.5086597938145,489.74927835051545,485.2364948453608,478.62412371134025,495.8762886597938,486.998969072165,TIBAU,1.0641221374045802,0
2411205,RN,2612,496.4535222052068,499.0058958652373,492.796056661562,493.9450229709035,493.1699846860643,495.0740964777948,SANTA CRUZ,1.055595512082854,1
2411502,RN,1833,484.99574468085103,487.4032187670485,483.84991816693946,486.5493180578287,488.0305510092744,486.1657501363885,SANTO ANTÔNIO,0.9571692686935086,0
2412005,RN,2343,499.4371745625267,505.3142552283397,502.986171574904,498.98433632095606,498.43790012804095,501.0319675629535,SÃO GONÇALO DO AMARANTE,1.2985911443358251,1
2412203,RN,1234,492.8179092382496,493.2114262560778,489.56952998379256,488.85656401944897,480.32414910859,488.95591572123175,SÃO JOSÉ DE MIPIBU,1.0929341657207718,0
2412500,RN,1543,494.60764744005184,493.2331821127674,482.9558651976669,496.2304601425794,518.4186649384317,497.08916396629945,SÃO MIGUEL,0.9069767441860463,1
2414407,RN,788,485.1799492385787,481.2969543147208,477.8455583756345,480.5430203045686,476.75126903553297,480.3233502538071,TOUROS,1.0389524647887325,0
2414506,RN,939,485.2161874334398,487.2866879659212,483.0718849840256,482.7036208732695,493.013844515442,486.2584451544196,UMARIZAL,0.9675850891410048,0
2414803,RN,795,488.9134591194969,492.908427672956,484.47522012578617,484.3558490566038,481.5345911949685,486.4375094339623,VERA CRUZ,1.0609099804305284,0
2500304,PB,1069,487.87923292797007,493.4063610851263,488.510757717493,484.08035547240416,497.3246024321796,490.24026192703457,ALAGOA GRANDE,0.9473981900452488,0
2500403,PB,963,496.4954309449636,501.4808930425753,490.1564901349949,484.25171339563866,515.5555555555555,497.5880166147456,ALAGOA NOVA,0.9078947368421052,1
2500502,PB,567,477.21657848324514,481.6329805996473,471.8271604938272,467.8606701940036,472.2045855379189,474.1483950617284,ALAGOINHA,0.8727272727272727,0
2500601,PB,621,480.4991948470209,481.7056360708535,476.6787439613527,474.41610305958136,470.7246376811594,476.8048631239936,ALHANDRA,0.9952460850111856,0
2500700,PB,1062,487.4892655367232,489.34783427495296,482.7400188323917,489.1745762711865,491.0169491525424,487.95372881355934,SÃO JOÃO DO RIO DO PEIXE,0.8809523809523809,0
2501005,PB,842,488.0450118764846,494.99216152019005,485.3492874109264,489.6476247030879,497.29216152019,491.0652494061757,ARARUNA,0.9234234234234234,0
2501104,PB,862,495.2349187935035,501.7154292343388,493.69257540603246,485.0532482598608,507.169373549884,496.573109048724,AREIA,1.0177884615384616,1
2501302,PB,661,488.0611195158851,492.32995461422087,480.53449319213314,480.54538577912257,494.0695915279879,487.10810892586994,AROEIRAS,0.7651699029126213,0
2501500,PB,1636,489.6251833740832,493.10103911980445,487.2549511002445,487.69125916870416,502.92176039119806,492.11883863080686,BANANEIRAS,0.9442800788954636,1
2501807,PB,3340,490.6758982035928,496.48,493.2823053892215,489.1694910179641,492.1017964071857,492.3418982035928,BAYEUX,1.2109584450402144,1
2502508,PB,973,494.0817060637205,503.3912641315519,490.93412127440905,492.4176772867421,496.0739979445015,495.379753340185,BOQUEIRÃO,0.8268921095008052,1
2503001,PB,677,482.2127031019202,481.91152141802064,476.806646971935,479.614623338257,483.397341211226,480.7885672082718,CAAPORÃ,1.071320564516129,0
2503209,PB,2036,495.548231827112,502.749115913556,500.4236247544204,500.419695481336,507.328094302554,501.2937524557957,CABEDELO,1.3406293952180028,1
2503506,PB,466,481.79828326180257,488.5991416309013,488.574034334764,478.7227467811159,503.9914163090129,488.3371244635193,CACIMBA DE DENTRO,0.8696996466431095,0
2503704,PB,4270,501.8100234192037,507.7672365339579,496.6209836065574,505.3035128805621,526.3372365339578,507.5677985948478,CAJAZEIRAS,1.1753275893017412,1
2504009,PB,22087,511.98424412550366,522.9899262009327,513.7116629691674,520.3152487888804,549.5956897722642,523.7193543713496,CAMPINA GRANDE,1.4491965729621856,2
2504306,PB,1858,492.9031216361679,494.169052744887,484.1448869752422,489.5611410118407,520.7642626480086,496.3084930032293,CATOLÉ DO ROCHA,1.0331497797356828,1
2504405,PB,784,488.2549744897959,489.61441326530615,478.6920918367347,489.1,489.8469387755102,487.10168367346944,CONCEIÇÃO,0.8542490118577075,0
2505105,PB,2209,500.5100950656406,498.82313263920327,489.3387958352195,495.8085106382979,511.9782707107289,499.291760977818,CUITÉ,0.9165160823997108,1
2505600,PB,369,477.3433604336044,478.09105691056914,473.4823848238482,466.03929539295393,468.8888888888889,472.7689972899728,DIAMANTE,0.943158953722334,0
2506004,PB,2612,497.8629785604901,504.7363705972435,497.75616385911184,499.6295176110261,522.9096477794793,504.57893568147017,ESPERANÇA,0.987760652765186,1
2506301,PB,4371,491.3053305879662,502.09702585220776,492.3833447723633,492.5336993822924,504.8272706474491,496.6293342484558,GUARABIRA,1.1628406804463145,1
2506806,PB,988,488.6272267206478,492.73340080971656,484.1408906882591,479.6832995951417,502.246963562753,489.4863562753037,INGÁ,1.0158959537572254,0
2506905,PB,1589,491.1497168030208,497.068344870988,487.2151038388924,485.4907488986784,510.5223410950283,494.2892511013216,ITABAIANA,1.0417857142857143,1
2507002,PB,1442,486.0233703190013,488.41380027739245,479.4349514563106,493.4940360610264,500.3467406380028,489.5425797503467,ITAPORANGA,0.9808367466354592,0
2507101,PB,534,479.4874531835206,488.1919475655431,479.22265917602994,482.9445692883895,472.7715355805244,480.5236329588015,ITAPOROROCA,0.9149686520376176,0
2507309,PB,768,486.3942708333333,492.5372395833333,486.1731770833333,480.51197916666666,493.984375,487.9202083333333,JACARAÚ,0.9173640167364016,0
2507507,PB,35195,513.9455774968036,524.668282426481,517.0804233555903,526.4434777667282,540.5051853956528,524.5285892882512,JOÃO PESSOA,1.7052631578947368,2
2507705,PB,1069,489.4303086997194,498.71047708138445,487.7485500467727,480.56697848456497,502.71281571562207,491.8338260056127,JUAZEIRINHO,0.8678057553956835,1
2508901,PB,1700,482.9992352941176,485.1934705882353,483.4293529411765,477.5438235294118,476.1882352941177,481.07082352941177,MAMANGUAPE,0.9828735632183908,0
2509107,PB,688,489.0363372093023,498.9162790697675,487.9459302325581,489.5193313953488,493.1686046511628,491.717296511628,MARI,0.8634850166481687,1
2509701,PB,1582,489.7061314791403,497.4046776232617,489.7357142857143,489.66201011378007,501.6561314791404,493.6329329962074,MONTEIRO,0.9085306911551474,1
2510808,PB,6324,500.74490828589495,509.3277197975965,499.592156862745,509.6889152435168,525.4079696394687,508.9523339658445,PATOS,1.2281425776473465,1
2511301,PB,927,483.7288025889968,483.85803667745415,475.2001078748652,482.4963322545847,493.85113268608416,483.826882416397,PIANCÓ,0.8833333333333333,0
2511400,PB,1314,496.0034246575343,500.65776255707766,488.56704718417046,500.1694824961948,494.5662100456621,495.9927853881279,PICUÍ,0.8969454329774614,1
2512101,PB,2211,498.3798733604704,503.2827227498869,491.5497964721846,503.6922659430123,545.2826775214835,508.43746720940754,POMBAL,0.9736434108527132,1
2512309,PB,995,490.9943718592965,505.6052261306533,494.2580904522613,506.59366834170856,522.1306532663317,503.9164020100502,PRINCESA ISABEL,0.9738114423851733,1
2512507,PB,2051,491.8491955143832,501.0111652852268,489.4099463676256,492.0921989273525,517.5816674792784,498.3888347147733,QUEIMADAS,0.9782070803197565,1
2512705,PB,837,491.72807646356034,502.7035842293907,496.6298685782557,487.9032258064516,508.9127837514934,497.5755077658304,REMÍGIO,0.8429307116104869,1
2512903,PB,1251,477.0819344524381,479.9555555555556,472.7366107114309,468.7109512390088,435.4916067146283,466.7953317346123,RIO TINTO,0.8393684820393974,0
2513406,PB,1103,492.7493200362648,495.1926563916591,492.0664551223935,496.9922937443336,481.3417951042611,491.6685040797825,SANTA LUZIA,1.0536611629576451,1
2513703,PB,3820,488.155942408377,494.7829057591623,491.8521465968586,485.3147382198953,488.3298429319372,489.6871151832461,SANTA RITA,1.2215207898234288,0
2513901,PB,1237,490.20994341147934,494.1012934518998,487.68181083265966,497.541471301536,505.0929668552951,494.9254971705739,SÃO BENTO,0.9873547505126452,1
2515302,PB,1890,486.5261375661376,491.4377248677249,485.7608465608466,478.55174603174606,487.8306878306879,486.0214285714286,SAPÉ,0.976129666011788,0
2515401,PB,364,482.2516483516484,490.95714285714286,481.3565934065934,483.2909340659341,482.1428571428572,483.9998351648352,SÃO VICENTE DO SERIDÓ,0.8421658986175116,0
2516003,PB,1279,492.1931978107897,497.98967943706026,488.85793588741205,483.1820953870212,511.024237685692,494.6494292415949,SOLÂNEA,1.079037267080745,1
2516102,PB,957,492.6622779519331,500.99801462904907,489.05224660397073,490.4105538140021,503.0512016718913,495.23485893416927,SOLEDADE,0.9234567901234568,1
2516201,PB,4261,497.1686927951185,505.4709457873739,492.2178361886881,499.11645153719786,523.6235625440038,503.5194977704765,SOUSA,1.0618471953578337,1
2516300,PB,1722,489.8319396051104,495.31591173054585,486.6883275261324,483.3365272938444,501.068524970964,491.2482462253194,SUMÉ,0.8785714285714286,1
2516607,PB,482,490.2692946058091,495.051867219917,483.96099585062245,502.17946058091286,509.2946058091287,496.151244813278,TAVARES,0.9464285714285714,1
2516904,PB,795,487.8193710691824,487.9569811320754,480.7474213836478,482.37811320754713,498.2138364779874,487.4231446540881,UIRAÚNA,1.0348133198789102,0
2600054,PE,3299,491.7951500454683,496.7452258260079,496.5262200666869,488.6494695362232,483.8739011821765,491.5179933313125,ABREU E LIMA,1.1859165424739195,1
2600104,PE,1031,497.2159068865179,500.9095053346266,496.6350145489816,511.3051406401552,509.2337536372454,503.0598642095054,AFOGADOS DA INGAZEIRA,1.086402266288952,1
2600203,PE,1023,483.458651026393,487.4561094819159,478.0992179863148,487.789247311828,481.8768328445748,483.7360117302052,AFRÂNIO,0.8202054794520548,0
2600302,PE,901,482.5669256381798,496.4643729189789,487.6713651498336,481.5679245283019,491.65371809101,487.98486126526086,AGRESTINA,0.866386925795053,0
2600401,PE,403,479.4491315136476,473.56724565756826,478.9632754342432,464.22729528535984,460.7444168734492,471.3902729528536,ÁGUA PRETA,0.8138786764705882,0
2600500,PE,1012,484.64397233201584,486.9135375494071,484.6052371541502,483.724604743083,484.6640316205534,484.9102766798419,ÁGUAS BELAS,0.8260553129548762,0
2600708,PE,721,486.8879334257976,487.6957004160888,487.08183079056863,480.7249653259362,485.40915395284327,485.5599167822468,ALIANÇA,0.9518768046198268,0
2601102,PE,2402,492.6278101582015,498.9489592006661,490.6525395503746,502.9624479600333,517.1606994171524,500.4704912572856,ARARIPINA,1.045485991006572,1
2601201,PE,3197,496.62937128558025,506.4539568345324,501.2322177040976,506.9791679699718,508.7394432280263,504.0068314044416,ARCOVERDE,1.1588886216021168,1
2601409,PE,1876,487.1160447761194,483.9764925373135,481.45751599147127,482.99013859275055,478.997867803838,482.90761194029847,BARREIROS,1.0090640809443507,0
2601607,PE,1068,474.6894194756554,480.213202247191,474.55,474.7694756554307,480.9737827715356,477.0391760299626,BELÉM DO SÃO FRANCISCO,0.8374053682037165,0
2601706,PE,2061,499.8356622998545,509.626006792819,501.94803493449785,510.354051431344,520.3396409509946,508.420679281902,BELO JARDIM,1.1933122279382666,1
2601904,PE,2360,497.38788135593217,509.0668220338983,506.7913559322034,507.8185169491525,520.7881355932203,508.3705423728814,BEZERROS,1.009037162162162,1
2602100,PE,1378,484.3798984034833,493.6401306240929,487.76487663280113,489.5128447024673,492.7721335268505,489.613976777939,BOM CONSELHO,0.905799192152337,0
2602209,PE,990,499.029898989899,504.24555555555554,498.3074747474748,508.68060606060607,538.020202020202,509.6567474747475,BOM JARDIM,0.8660220994475138,1
2602308,PE,1645,478.5926443768997,486.475623100304,486.1421276595745,486.2696048632219,487.90273556231006,485.0765471124621,BONITO,0.8450869769628585,0
2602605,PE,943,479.9452810180276,487.4019088016967,484.48016967126193,486.41940615058326,491.8769883351008,486.02475079533394,BREJO DA MADRE DE DEUS,0.8303324099722992,0
2602902,PE,5454,492.6039970663733,498.1949394939495,497.5679501283462,494.4403006967363,481.33846718005134,492.82913091309126,CABO DE SANTO AGOSTINHO,1.2697978899199187,1
2603009,PE,1613,472.73006819590825,473.623868567886,466.1482951022938,472.2988220706758,451.7048977061376,467.3011903285803,CABROBÓ,0.8228960396039604,0
2603207,PE,1061,481.88133836003766,489.3514608859567,481.99114043355326,491.4796418473138,469.688972667295,482.8785108388312,CAETÉS,0.7467105263157895,0
2603454,PE,6573,499.5044880572037,507.016065723414,504.54726913129474,502.17600791115166,504.7253917541457,503.593844515442,CAMARAGIBE,1.3104903322294628,1
2603900,PE,832,489.7405048076923,491.83978365384615,491.5950721153846,513.8426682692308,509.1105769230769,499.2257211538461,CARNAÍBA,0.9205082742316784,1
2604007,PE,3820,495.2733769633508,500.57303664921466,493.0615183246073,499.700942408377,492.565445026178,496.2348638743456,CARPINA,1.202217203859577,1
2604106,PE,11317,507.4768048069277,520.9260316338252,513.3319872757797,520.6942210833259,537.8527878413007,520.0563665282318,CARUARU,1.3996445815450644,1
2604205,PE,1277,481.2671887235708,486.8119812059514,485.09068128426,477.2493343774472,479.2795614722005,481.939749412686,CATENDE,0.9718582489577128,0
2605004,PE,837,494.0180406212664,502.1008363201912,490.84898446833927,495.6173237753883,513.2855436081243,499.1741457586619,CUPIRA,0.916748046875,1
2605103,PE,789,492.2794676806084,489.3788339670469,483.3321926489226,493.2607097591888,472.3954372623574,486.12932826362487,CUSTÓDIA,1.0434010152284263,0
2605202,PE,1808,485.13932522123895,488.5220132743363,486.9082411504425,482.8362831858407,494.6017699115045,487.6015265486726,ESCADA,0.9972677595628416,0
2605301,PE,1302,486.6533794162826,484.32549923195086,477.9890168970814,485.7794162826421,486.5437788018433,484.25821812596007,EXU,0.8994813910921293,0
2605459,PE,38,480.4763157894736,498.6315789473685,488.5210526315789,477.3236842105263,430.0,474.9905263157895,FERNANDO DE NORONHA,2.036458333333333,0
2605707,PE,1344,482.43958333333336,487.1919642857143,485.7709077380952,485.7157738095238,497.6636904761905,487.7563839285714,FLORESTA,0.9691129883843717,0
2606002,PE,7368,499.1351927252986,506.8143593919653,502.03103963083606,502.0430510314876,504.514115092291,502.9075515743757,GARANHUNS,1.1311795530947202,1
2606101,PE,1014,490.060157790927,488.97879684418143,482.5742603550296,480.1351084812623,525.1479289940828,493.3792504930966,GLÓRIA DO GOITÁ,0.889866979655712,1
2606200,PE,2183,491.6470911589556,499.2102153000458,495.7817224003665,494.4752633989922,500.25652771415486,496.2741639945031,GOIANA,1.270568070519099,1
2606408,PE,2959,499.2350118283204,505.6824602906387,502.3208854342684,501.1679621493748,507.91483609327474,503.2642311591753,GRAVATÁ,1.0886729222520106,1
2606606,PE,500,480.4198,481.9794,477.2326,488.0786,479.72,481.48608,IBIMIRIM,1.0040916530278232,0
2606804,PE,3449,494.7692954479559,499.00075384169327,496.44021455494345,497.5877645694404,493.8706871556973,496.33374311394607,IGARASSU,1.2158686189157104,1
2607208,PE,1694,491.7822904368359,492.3652302243211,490.07438016528926,491.049173553719,484.85242030696577,490.0246989374262,IPOJUCA,1.2080008399832003,0
2607653,PE,1753,488.6500855675984,495.9962920707359,489.359155733029,491.4688533941814,505.156873930405,494.12625213919,ITAMBÉ,0.9833479404031552,1
2607901,PE,12215,498.4050102333197,507.29464592713873,505.8844044207941,505.2664101514532,499.8706508391322,503.3442243143676,JABOATÃO DOS GUARARAPES,1.351313535122787,1
2608503,PE,898,488.9781737193764,487.2444320712695,482.0075723830735,483.60913140311806,481.5812917594655,484.6841202672605,LAGOA DE ITAENGA,0.865938864628821,0
2608750,PE,751,480.1745672436751,480.9275632490013,477.34354194407456,478.31571238348863,458.29560585885486,475.01139813581887,LAGOA GRANDE,0.9086493987049028,0
2608800,PE,1959,490.98693210821847,500.0408371618173,491.9339458907606,498.3542623787647,509.9846860643185,498.2601327207759,LAJEDO,0.8758964143426294,1
2608909,PE,2950,504.7953559322034,509.9342372881356,499.9658644067797,516.844406779661,537.1322033898305,513.734413559322,LIMOEIRO,1.0651991026360068,1
2609006,PE,881,499.0473325766175,499.93371169125993,493.4636776390465,492.5670828603859,523.9046538024971,501.7832917139614,MACAPARANA,0.9670403587443946,1
2609303,PE,725,483.988275862069,483.4153103448276,472.7659310344827,475.512275862069,459.9724137931034,475.1308413793104,MIRANDIBA,0.8863146551724138,0
2609402,PE,2527,492.00328452710727,499.0372774040364,496.5957657301148,493.9377127028097,495.1088246933122,495.3365730114761,MORENO,1.1790906499429874,1
2609501,PE,1581,493.1862745098039,497.6690702087287,489.43636938646426,485.6604048070841,513.6495888678052,495.9203415559772,NAZARÉ DA MATA,1.126982220086497,1
2609600,PE,10626,508.6285714285714,518.9600319969885,514.3406361754187,518.5465650291737,525.1044607566347,517.1160530773574,OLINDA,1.553235253102775,1
2609709,PE,1012,488.7243083003953,494.53685770750985,487.7105731225296,490.87855731225295,524.4268774703557,497.2554347826087,OROBÓ,0.8337359098228664,1
2609907,PE,2046,488.87873900293255,491.4152981427175,484.1983382209189,490.1775171065493,489.4134897360704,488.8166764418377,OURICURI,0.8754877616175949,0
2610004,PE,2400,484.68795833333337,488.8595416666666,487.0362083333333,485.9079583333334,492.4333333333333,487.785,PALMARES,1.00650443832262,0
2610202,PE,1173,484.2455242966752,489.3632566069906,481.9772378516624,480.0271099744246,514.1687979539641,489.9563853367434,PANELAS,0.8029197080291971,0
2610400,PE,422,481.80236966824646,488.66682464454976,485.2504739336493,490.2469194312797,490.1895734597156,487.2312322274882,PARNAMIRIM,0.8781070745697896,0
2610509,PE,1412,484.5412889518414,487.7341359773371,483.5779036827195,490.1383852691218,490.63739376770536,487.325821529745,PASSIRA,0.825,0
2610608,PE,1477,487.3563981042654,486.84752877454304,482.896750169262,484.4670277589709,465.8632362897766,481.4861882193636,PAUDALHO,0.9952439024390244,0
2610707,PE,8910,500.5163075196408,509.3490011223344,508.14402918069584,507.7053984287317,504.7699214365881,506.09693153759815,PAULISTA,1.366568688118812,1
2610905,PE,2827,492.7095153873364,496.5779978776088,493.6465511142554,495.3828793774319,505.8860983374602,496.8406084188185,PESQUEIRA,1.0043195108984582,1
2611002,PE,1528,486.2251963350785,490.0860602094241,488.4348167539267,488.2306937172775,495.9293193717277,489.7812172774869,PETROLÂNDIA,1.058078393881453,0
2611101,PE,14040,508.11439458689455,518.2448860398861,509.2642022792023,520.6210185185184,536.1937321937322,518.4876467236467,PETROLINA,1.5019367505040857,1
2611606,PE,58853,515.9342276519463,528.0903981105466,521.4556148369667,533.9895774217117,541.309703838377,528.1559043719096,RECIFE,1.6255250794980174,2
2611804,PE,1561,480.1978859705317,483.0155028827674,483.1218449711723,480.3067264573991,480.1665598975016,481.3617040358744,RIBEIRÃO,0.960532572515454,0
2611903,PE,851,477.81045828437135,480.58472385428905,478.5262044653349,474.9113983548766,485.8049353701528,479.527544065805,RIO FORMOSO,0.9952789699570816,0
2612208,PE,2805,490.5347593582888,495.8621033868093,491.4317290552585,505.2184670231729,507.144385026738,498.0382887700536,SALGUEIRO,1.10039592760181,1
2612505,PE,3293,499.4530822957789,515.3517157607046,506.2736714242332,514.4042210750076,538.1050713634984,514.7175523838445,SANTA CRUZ DO CAPIBARIBE,1.246778350515464,1
2612604,PE,1093,476.8418115279048,478.7295516925892,474.8442817932296,474.5783165599268,455.9194876486734,472.1826898444648,SANTA MARIA DA BOA VISTA,0.9214641080312722,0
2613008,PE,808,490.6022277227722,499.4809405940594,492.1818069306931,498.6154702970297,499.1831683168317,496.0127227722772,SÃO BENTO DO UNA,0.985055508112724,1
2613107,PE,998,496.0438877755511,511.373246492986,499.2496993987976,498.8574148296593,514.7695390781563,504.0587575150301,SÃO CAITANO,0.9113272311212814,1
